subject_id,story,altruistic_status,first_meeting,stage,response,response_status,strategy,understood,pass_attention
e6e5ed9bc1bf2477a3d3396ef7e544a8,groceries,more,bob,first,alice,less,NA,yes,TRUE
e6e5ed9bc1bf2477a3d3396ef7e544a8,groceries,more,bob,second,bob,more,repeating,yes,TRUE
e6e5ed9bc1bf2477a3d3396ef7e544a8,housemates,more,alice,first,alice,more,NA,yes,TRUE
e6e5ed9bc1bf2477a3d3396ef7e544a8,housemates,more,alice,second,alice,more,repeating,yes,TRUE
e6e5ed9bc1bf2477a3d3396ef7e544a8,meeting prep,less,alice,first,bob,more,NA,yes,TRUE
e6e5ed9bc1bf2477a3d3396ef7e544a8,meeting prep,less,alice,second,alice,less,repeating,yes,TRUE
e6e5ed9bc1bf2477a3d3396ef7e544a8,architects,less,alice,first,bob,more,NA,yes,TRUE
e6e5ed9bc1bf2477a3d3396ef7e544a8,architects,less,alice,second,alice,less,repeating,yes,TRUE
e6e5ed9bc1bf2477a3d3396ef7e544a8,fundraising,equal,bob,first,alice,equal,NA,yes,TRUE
e6e5ed9bc1bf2477a3d3396ef7e544a8,fundraising,equal,bob,second,alice,equal,alternating,yes,TRUE
e6e5ed9bc1bf2477a3d3396ef7e544a8,babysitting,more,alice,first,bob,less,NA,yes,TRUE
e6e5ed9bc1bf2477a3d3396ef7e544a8,babysitting,more,alice,second,alice,more,repeating,yes,TRUE
e6e5ed9bc1bf2477a3d3396ef7e544a8,gifts,less,alice,first,bob,more,NA,yes,TRUE
e6e5ed9bc1bf2477a3d3396ef7e544a8,gifts,less,alice,second,bob,more,alternating,yes,TRUE
a9101f55e7fc420f49ca138d2a2323d6,meeting prep,equal,bob,first,bob,equal,NA,yes,TRUE
a9101f55e7fc420f49ca138d2a2323d6,meeting prep,equal,bob,second,alice,equal,alternating,yes,TRUE
a9101f55e7fc420f49ca138d2a2323d6,meeting location,less,alice,first,alice,less,NA,yes,TRUE
a9101f55e7fc420f49ca138d2a2323d6,meeting location,less,alice,second,alice,less,repeating,yes,TRUE
a9101f55e7fc420f49ca138d2a2323d6,architects,equal,alice,first,alice,equal,NA,yes,TRUE
a9101f55e7fc420f49ca138d2a2323d6,architects,equal,alice,second,bob,equal,alternating,yes,TRUE
a9101f55e7fc420f49ca138d2a2323d6,babysitting,equal,bob,first,bob,equal,NA,yes,TRUE
a9101f55e7fc420f49ca138d2a2323d6,babysitting,equal,bob,second,alice,equal,alternating,yes,TRUE
a9101f55e7fc420f49ca138d2a2323d6,fundraising,equal,bob,first,alice,equal,NA,yes,TRUE
a9101f55e7fc420f49ca138d2a2323d6,fundraising,equal,bob,second,bob,equal,repeating,yes,TRUE
a9101f55e7fc420f49ca138d2a2323d6,group project,equal,alice,first,alice,equal,NA,yes,TRUE
a9101f55e7fc420f49ca138d2a2323d6,group project,equal,alice,second,bob,equal,alternating,yes,TRUE
a9101f55e7fc420f49ca138d2a2323d6,restaurant,less,bob,first,bob,less,NA,yes,TRUE
a9101f55e7fc420f49ca138d2a2323d6,restaurant,less,bob,second,alice,more,alternating,yes,TRUE
a9101f55e7fc420f49ca138d2a2323d6,weekend,more,alice,first,bob,less,NA,yes,TRUE
a9101f55e7fc420f49ca138d2a2323d6,weekend,more,alice,second,bob,less,alternating,yes,TRUE
a9101f55e7fc420f49ca138d2a2323d6,groceries,more,bob,first,alice,less,NA,yes,TRUE
a9101f55e7fc420f49ca138d2a2323d6,groceries,more,bob,second,alice,less,alternating,yes,TRUE
a9101f55e7fc420f49ca138d2a2323d6,family meals,more,alice,first,bob,less,NA,yes,TRUE
a9101f55e7fc420f49ca138d2a2323d6,family meals,more,alice,second,bob,less,alternating,yes,TRUE
a9101f55e7fc420f49ca138d2a2323d6,housemates,less,bob,first,alice,more,NA,yes,TRUE
a9101f55e7fc420f49ca138d2a2323d6,housemates,less,bob,second,alice,more,alternating,yes,TRUE
a9101f55e7fc420f49ca138d2a2323d6,feedback,less,bob,first,alice,more,NA,yes,TRUE
a9101f55e7fc420f49ca138d2a2323d6,feedback,less,bob,second,alice,more,alternating,yes,TRUE
a9101f55e7fc420f49ca138d2a2323d6,conversation,more,bob,first,alice,less,NA,yes,TRUE
a9101f55e7fc420f49ca138d2a2323d6,conversation,more,bob,second,alice,less,alternating,yes,TRUE
a9101f55e7fc420f49ca138d2a2323d6,police,less,alice,first,alice,less,NA,yes,TRUE
a9101f55e7fc420f49ca138d2a2323d6,police,less,alice,second,alice,less,repeating,yes,TRUE
a9101f55e7fc420f49ca138d2a2323d6,concerts,less,alice,first,bob,more,NA,yes,TRUE
a9101f55e7fc420f49ca138d2a2323d6,concerts,less,alice,second,bob,more,alternating,yes,TRUE
a9101f55e7fc420f49ca138d2a2323d6,coffee,more,bob,first,alice,less,NA,yes,TRUE
a9101f55e7fc420f49ca138d2a2323d6,coffee,more,bob,second,alice,less,alternating,yes,TRUE
a9101f55e7fc420f49ca138d2a2323d6,scheduling,more,alice,first,bob,less,NA,yes,TRUE
a9101f55e7fc420f49ca138d2a2323d6,scheduling,more,alice,second,bob,less,alternating,yes,TRUE
a9101f55e7fc420f49ca138d2a2323d6,gifts,equal,alice,first,bob,equal,NA,yes,TRUE
a9101f55e7fc420f49ca138d2a2323d6,gifts,equal,alice,second,bob,equal,alternating,yes,TRUE
83a21ecaee70a1d4ab5b8af2dff373eb,groceries,equal,bob,first,alice,equal,NA,yes,TRUE
83a21ecaee70a1d4ab5b8af2dff373eb,groceries,equal,bob,second,alice,equal,alternating,yes,TRUE
83a21ecaee70a1d4ab5b8af2dff373eb,babysitting,equal,alice,first,alice,equal,NA,yes,TRUE
83a21ecaee70a1d4ab5b8af2dff373eb,babysitting,equal,alice,second,bob,equal,alternating,yes,TRUE
83a21ecaee70a1d4ab5b8af2dff373eb,conversation,more,bob,first,bob,more,NA,yes,TRUE
83a21ecaee70a1d4ab5b8af2dff373eb,conversation,more,bob,second,bob,more,repeating,yes,TRUE
83a21ecaee70a1d4ab5b8af2dff373eb,restaurant,more,bob,first,alice,less,NA,yes,TRUE
83a21ecaee70a1d4ab5b8af2dff373eb,restaurant,more,bob,second,alice,less,alternating,yes,TRUE
83a21ecaee70a1d4ab5b8af2dff373eb,family meals,equal,alice,first,alice,equal,NA,yes,TRUE
83a21ecaee70a1d4ab5b8af2dff373eb,family meals,equal,alice,second,bob,equal,alternating,yes,TRUE
83a21ecaee70a1d4ab5b8af2dff373eb,fundraising,less,alice,first,bob,more,NA,yes,TRUE
83a21ecaee70a1d4ab5b8af2dff373eb,fundraising,less,alice,second,alice,less,repeating,yes,TRUE
83a21ecaee70a1d4ab5b8af2dff373eb,meeting prep,less,alice,first,alice,less,NA,yes,TRUE
83a21ecaee70a1d4ab5b8af2dff373eb,meeting prep,less,alice,second,alice,less,repeating,yes,TRUE
83a21ecaee70a1d4ab5b8af2dff373eb,housemates,more,alice,first,bob,less,NA,yes,TRUE
83a21ecaee70a1d4ab5b8af2dff373eb,housemates,more,alice,second,alice,more,repeating,yes,TRUE
83a21ecaee70a1d4ab5b8af2dff373eb,scheduling,more,alice,first,bob,less,NA,yes,TRUE
83a21ecaee70a1d4ab5b8af2dff373eb,scheduling,more,alice,second,bob,less,alternating,yes,TRUE
83a21ecaee70a1d4ab5b8af2dff373eb,police,less,alice,first,alice,less,NA,yes,TRUE
83a21ecaee70a1d4ab5b8af2dff373eb,police,less,alice,second,alice,less,repeating,yes,TRUE
83a21ecaee70a1d4ab5b8af2dff373eb,weekend,less,bob,first,bob,less,NA,yes,TRUE
83a21ecaee70a1d4ab5b8af2dff373eb,weekend,less,bob,second,bob,less,repeating,yes,TRUE
83a21ecaee70a1d4ab5b8af2dff373eb,concerts,more,bob,first,alice,less,NA,yes,TRUE
83a21ecaee70a1d4ab5b8af2dff373eb,concerts,more,bob,second,alice,less,alternating,yes,TRUE
83a21ecaee70a1d4ab5b8af2dff373eb,group project,equal,alice,first,alice,equal,NA,yes,TRUE
83a21ecaee70a1d4ab5b8af2dff373eb,group project,equal,alice,second,bob,equal,alternating,yes,TRUE
83a21ecaee70a1d4ab5b8af2dff373eb,coffee,equal,bob,first,alice,equal,NA,yes,TRUE
83a21ecaee70a1d4ab5b8af2dff373eb,coffee,equal,bob,second,alice,equal,alternating,yes,TRUE
83a21ecaee70a1d4ab5b8af2dff373eb,gifts,less,bob,first,alice,more,NA,yes,TRUE
83a21ecaee70a1d4ab5b8af2dff373eb,gifts,less,bob,second,alice,more,alternating,yes,TRUE
83a21ecaee70a1d4ab5b8af2dff373eb,feedback,less,bob,first,alice,more,NA,yes,TRUE
83a21ecaee70a1d4ab5b8af2dff373eb,feedback,less,bob,second,alice,more,alternating,yes,TRUE
83a21ecaee70a1d4ab5b8af2dff373eb,meeting location,more,alice,first,bob,less,NA,yes,TRUE
83a21ecaee70a1d4ab5b8af2dff373eb,meeting location,more,alice,second,bob,less,alternating,yes,TRUE
83a21ecaee70a1d4ab5b8af2dff373eb,architects,equal,bob,first,alice,equal,NA,yes,TRUE
83a21ecaee70a1d4ab5b8af2dff373eb,architects,equal,bob,second,alice,equal,alternating,yes,TRUE
976610620dbc754bb46fd318d76a0b54,weekend,more,alice,first,bob,less,NA,yes,TRUE
976610620dbc754bb46fd318d76a0b54,weekend,more,alice,second,alice,more,repeating,yes,TRUE
976610620dbc754bb46fd318d76a0b54,groceries,less,bob,first,alice,more,NA,yes,TRUE
976610620dbc754bb46fd318d76a0b54,groceries,less,bob,second,bob,less,repeating,yes,TRUE
976610620dbc754bb46fd318d76a0b54,concerts,equal,bob,first,bob,equal,NA,yes,TRUE
976610620dbc754bb46fd318d76a0b54,concerts,equal,bob,second,alice,equal,alternating,yes,TRUE
976610620dbc754bb46fd318d76a0b54,gifts,more,alice,first,bob,less,NA,yes,TRUE
976610620dbc754bb46fd318d76a0b54,gifts,more,alice,second,alice,more,repeating,yes,TRUE
976610620dbc754bb46fd318d76a0b54,police,more,bob,first,bob,more,NA,yes,TRUE
976610620dbc754bb46fd318d76a0b54,police,more,bob,second,alice,less,alternating,yes,TRUE
976610620dbc754bb46fd318d76a0b54,fundraising,more,bob,first,bob,more,NA,yes,TRUE
976610620dbc754bb46fd318d76a0b54,fundraising,more,bob,second,alice,less,alternating,yes,TRUE
976610620dbc754bb46fd318d76a0b54,housemates,equal,alice,first,alice,equal,NA,yes,TRUE
976610620dbc754bb46fd318d76a0b54,housemates,equal,alice,second,bob,equal,alternating,yes,TRUE
976610620dbc754bb46fd318d76a0b54,meeting location,equal,alice,first,alice,equal,NA,yes,TRUE
976610620dbc754bb46fd318d76a0b54,meeting location,equal,alice,second,bob,equal,alternating,yes,TRUE
976610620dbc754bb46fd318d76a0b54,conversation,equal,bob,first,alice,equal,NA,yes,TRUE
976610620dbc754bb46fd318d76a0b54,conversation,equal,bob,second,alice,equal,alternating,yes,TRUE
976610620dbc754bb46fd318d76a0b54,babysitting,less,alice,first,alice,less,NA,yes,TRUE
976610620dbc754bb46fd318d76a0b54,babysitting,less,alice,second,alice,less,repeating,yes,TRUE
976610620dbc754bb46fd318d76a0b54,feedback,more,alice,first,alice,more,NA,yes,TRUE
976610620dbc754bb46fd318d76a0b54,feedback,more,alice,second,bob,less,alternating,yes,TRUE
976610620dbc754bb46fd318d76a0b54,scheduling,equal,alice,first,bob,equal,NA,yes,TRUE
976610620dbc754bb46fd318d76a0b54,scheduling,equal,alice,second,alice,equal,repeating,yes,TRUE
976610620dbc754bb46fd318d76a0b54,architects,less,bob,first,bob,less,NA,yes,TRUE
976610620dbc754bb46fd318d76a0b54,architects,less,bob,second,alice,more,alternating,yes,TRUE
976610620dbc754bb46fd318d76a0b54,group project,less,alice,first,bob,more,NA,yes,TRUE
976610620dbc754bb46fd318d76a0b54,group project,less,alice,second,alice,less,repeating,yes,TRUE
976610620dbc754bb46fd318d76a0b54,restaurant,equal,bob,first,bob,equal,NA,yes,TRUE
976610620dbc754bb46fd318d76a0b54,restaurant,equal,bob,second,alice,equal,alternating,yes,TRUE
976610620dbc754bb46fd318d76a0b54,coffee,less,bob,first,alice,more,NA,yes,TRUE
976610620dbc754bb46fd318d76a0b54,coffee,less,bob,second,bob,less,repeating,yes,TRUE
976610620dbc754bb46fd318d76a0b54,family meals,less,alice,first,alice,less,NA,yes,TRUE
976610620dbc754bb46fd318d76a0b54,family meals,less,alice,second,bob,more,alternating,yes,TRUE
976610620dbc754bb46fd318d76a0b54,meeting prep,more,bob,first,alice,less,NA,yes,TRUE
976610620dbc754bb46fd318d76a0b54,meeting prep,more,bob,second,bob,more,repeating,yes,TRUE
be6cece9bc6a79aba8271279765c0e3c,concerts,less,bob,first,alice,more,NA,yes,TRUE
be6cece9bc6a79aba8271279765c0e3c,concerts,less,bob,second,alice,more,alternating,yes,TRUE
be6cece9bc6a79aba8271279765c0e3c,gifts,less,alice,first,bob,more,NA,yes,TRUE
be6cece9bc6a79aba8271279765c0e3c,gifts,less,alice,second,alice,less,repeating,yes,TRUE
be6cece9bc6a79aba8271279765c0e3c,architects,less,alice,first,alice,less,NA,yes,TRUE
be6cece9bc6a79aba8271279765c0e3c,architects,less,alice,second,alice,less,repeating,yes,TRUE
be6cece9bc6a79aba8271279765c0e3c,babysitting,more,alice,first,bob,less,NA,yes,TRUE
be6cece9bc6a79aba8271279765c0e3c,babysitting,more,alice,second,bob,less,alternating,yes,TRUE
be6cece9bc6a79aba8271279765c0e3c,meeting prep,less,alice,first,bob,more,NA,yes,TRUE
be6cece9bc6a79aba8271279765c0e3c,meeting prep,less,alice,second,alice,less,repeating,yes,TRUE
be6cece9bc6a79aba8271279765c0e3c,housemates,more,alice,first,bob,less,NA,yes,TRUE
be6cece9bc6a79aba8271279765c0e3c,housemates,more,alice,second,bob,less,alternating,yes,TRUE
be6cece9bc6a79aba8271279765c0e3c,restaurant,equal,alice,first,alice,equal,NA,yes,TRUE
be6cece9bc6a79aba8271279765c0e3c,restaurant,equal,alice,second,bob,equal,alternating,yes,TRUE
be6cece9bc6a79aba8271279765c0e3c,meeting location,equal,alice,first,alice,equal,NA,yes,TRUE
be6cece9bc6a79aba8271279765c0e3c,meeting location,equal,alice,second,bob,equal,alternating,yes,TRUE
be6cece9bc6a79aba8271279765c0e3c,coffee,less,bob,first,bob,less,NA,yes,TRUE
be6cece9bc6a79aba8271279765c0e3c,coffee,less,bob,second,bob,less,repeating,yes,TRUE
be6cece9bc6a79aba8271279765c0e3c,fundraising,equal,bob,first,alice,equal,NA,yes,TRUE
be6cece9bc6a79aba8271279765c0e3c,fundraising,equal,bob,second,bob,equal,repeating,yes,TRUE
be6cece9bc6a79aba8271279765c0e3c,police,more,bob,first,alice,less,NA,yes,TRUE
be6cece9bc6a79aba8271279765c0e3c,police,more,bob,second,bob,more,repeating,yes,TRUE
be6cece9bc6a79aba8271279765c0e3c,weekend,more,bob,first,bob,more,NA,yes,TRUE
be6cece9bc6a79aba8271279765c0e3c,weekend,more,bob,second,alice,less,alternating,yes,TRUE
be6cece9bc6a79aba8271279765c0e3c,conversation,equal,bob,first,alice,equal,NA,yes,TRUE
be6cece9bc6a79aba8271279765c0e3c,conversation,equal,bob,second,bob,equal,repeating,yes,TRUE
be6cece9bc6a79aba8271279765c0e3c,feedback,equal,bob,first,alice,equal,NA,yes,TRUE
be6cece9bc6a79aba8271279765c0e3c,feedback,equal,bob,second,alice,equal,alternating,yes,TRUE
be6cece9bc6a79aba8271279765c0e3c,family meals,equal,alice,first,alice,equal,NA,yes,TRUE
be6cece9bc6a79aba8271279765c0e3c,family meals,equal,alice,second,bob,equal,alternating,yes,TRUE
be6cece9bc6a79aba8271279765c0e3c,scheduling,less,bob,first,bob,less,NA,yes,TRUE
be6cece9bc6a79aba8271279765c0e3c,scheduling,less,bob,second,bob,less,repeating,yes,TRUE
be6cece9bc6a79aba8271279765c0e3c,group project,more,alice,first,alice,more,NA,yes,TRUE
be6cece9bc6a79aba8271279765c0e3c,group project,more,alice,second,alice,more,repeating,yes,TRUE
be6cece9bc6a79aba8271279765c0e3c,groceries,more,bob,first,bob,more,NA,yes,TRUE
be6cece9bc6a79aba8271279765c0e3c,groceries,more,bob,second,alice,less,alternating,yes,TRUE
81e375478f9601943fe623790af68b30,feedback,more,alice,first,alice,more,NA,yes,TRUE
81e375478f9601943fe623790af68b30,feedback,more,alice,second,alice,more,repeating,yes,TRUE
81e375478f9601943fe623790af68b30,concerts,more,bob,first,bob,more,NA,yes,TRUE
81e375478f9601943fe623790af68b30,concerts,more,bob,second,bob,more,repeating,yes,TRUE
81e375478f9601943fe623790af68b30,restaurant,more,alice,first,alice,more,NA,yes,TRUE
81e375478f9601943fe623790af68b30,restaurant,more,alice,second,bob,less,alternating,yes,TRUE
81e375478f9601943fe623790af68b30,family meals,equal,alice,first,alice,equal,NA,yes,TRUE
81e375478f9601943fe623790af68b30,family meals,equal,alice,second,alice,equal,repeating,yes,TRUE
81e375478f9601943fe623790af68b30,meeting location,more,bob,first,bob,more,NA,yes,TRUE
81e375478f9601943fe623790af68b30,meeting location,more,bob,second,bob,more,repeating,yes,TRUE
81e375478f9601943fe623790af68b30,housemates,more,alice,first,alice,more,NA,yes,TRUE
81e375478f9601943fe623790af68b30,housemates,more,alice,second,alice,more,repeating,yes,TRUE
81e375478f9601943fe623790af68b30,meeting prep,less,bob,first,bob,less,NA,yes,TRUE
81e375478f9601943fe623790af68b30,meeting prep,less,bob,second,bob,less,repeating,yes,TRUE
81e375478f9601943fe623790af68b30,gifts,less,alice,first,alice,less,NA,yes,TRUE
81e375478f9601943fe623790af68b30,gifts,less,alice,second,alice,less,repeating,yes,TRUE
81e375478f9601943fe623790af68b30,coffee,equal,bob,first,bob,equal,NA,yes,TRUE
81e375478f9601943fe623790af68b30,coffee,equal,bob,second,bob,equal,repeating,yes,TRUE
81e375478f9601943fe623790af68b30,architects,less,alice,first,alice,less,NA,yes,TRUE
81e375478f9601943fe623790af68b30,architects,less,alice,second,bob,more,alternating,yes,TRUE
81e375478f9601943fe623790af68b30,police,more,bob,first,alice,less,NA,yes,TRUE
81e375478f9601943fe623790af68b30,police,more,bob,second,bob,more,repeating,yes,TRUE
81e375478f9601943fe623790af68b30,scheduling,equal,alice,first,bob,equal,NA,yes,TRUE
81e375478f9601943fe623790af68b30,scheduling,equal,alice,second,alice,equal,repeating,yes,TRUE
81e375478f9601943fe623790af68b30,groceries,equal,bob,first,bob,equal,NA,yes,TRUE
81e375478f9601943fe623790af68b30,groceries,equal,bob,second,alice,equal,alternating,yes,TRUE
81e375478f9601943fe623790af68b30,fundraising,less,bob,first,bob,less,NA,yes,TRUE
81e375478f9601943fe623790af68b30,fundraising,less,bob,second,alice,more,alternating,yes,TRUE
81e375478f9601943fe623790af68b30,conversation,equal,bob,first,alice,equal,NA,yes,TRUE
81e375478f9601943fe623790af68b30,conversation,equal,bob,second,alice,equal,alternating,yes,TRUE
81e375478f9601943fe623790af68b30,weekend,equal,alice,first,alice,equal,NA,yes,TRUE
81e375478f9601943fe623790af68b30,weekend,equal,alice,second,alice,equal,repeating,yes,TRUE
81e375478f9601943fe623790af68b30,babysitting,less,bob,first,alice,more,NA,yes,TRUE
81e375478f9601943fe623790af68b30,babysitting,less,bob,second,bob,less,repeating,yes,TRUE
81e375478f9601943fe623790af68b30,group project,less,alice,first,alice,less,NA,yes,TRUE
81e375478f9601943fe623790af68b30,group project,less,alice,second,alice,less,repeating,yes,TRUE
70085e213893ee3423eb7cd08c13d451,restaurant,more,alice,first,bob,less,NA,yes,TRUE
70085e213893ee3423eb7cd08c13d451,restaurant,more,alice,second,bob,less,alternating,yes,TRUE
70085e213893ee3423eb7cd08c13d451,conversation,more,alice,first,alice,more,NA,yes,TRUE
70085e213893ee3423eb7cd08c13d451,conversation,more,alice,second,alice,more,repeating,yes,TRUE
70085e213893ee3423eb7cd08c13d451,concerts,more,alice,first,alice,more,NA,yes,TRUE
70085e213893ee3423eb7cd08c13d451,concerts,more,alice,second,alice,more,repeating,yes,TRUE
70085e213893ee3423eb7cd08c13d451,fundraising,less,bob,first,alice,more,NA,yes,TRUE
70085e213893ee3423eb7cd08c13d451,fundraising,less,bob,second,alice,more,alternating,yes,TRUE
70085e213893ee3423eb7cd08c13d451,feedback,less,alice,first,bob,more,NA,yes,TRUE
70085e213893ee3423eb7cd08c13d451,feedback,less,alice,second,bob,more,alternating,yes,TRUE
70085e213893ee3423eb7cd08c13d451,weekend,less,alice,first,alice,less,NA,yes,TRUE
70085e213893ee3423eb7cd08c13d451,weekend,less,alice,second,alice,less,repeating,yes,TRUE
70085e213893ee3423eb7cd08c13d451,scheduling,more,bob,first,alice,less,NA,yes,TRUE
70085e213893ee3423eb7cd08c13d451,scheduling,more,bob,second,alice,less,alternating,yes,TRUE
70085e213893ee3423eb7cd08c13d451,gifts,less,alice,first,bob,more,NA,yes,TRUE
70085e213893ee3423eb7cd08c13d451,gifts,less,alice,second,bob,more,alternating,yes,TRUE
70085e213893ee3423eb7cd08c13d451,groceries,equal,alice,first,bob,equal,NA,yes,TRUE
70085e213893ee3423eb7cd08c13d451,groceries,equal,alice,second,alice,equal,repeating,yes,TRUE
70085e213893ee3423eb7cd08c13d451,babysitting,equal,bob,first,alice,equal,NA,yes,TRUE
70085e213893ee3423eb7cd08c13d451,babysitting,equal,bob,second,alice,equal,alternating,yes,TRUE
70085e213893ee3423eb7cd08c13d451,police,less,bob,first,bob,less,NA,yes,TRUE
70085e213893ee3423eb7cd08c13d451,police,less,bob,second,bob,less,repeating,yes,TRUE
70085e213893ee3423eb7cd08c13d451,group project,equal,bob,first,bob,equal,NA,yes,TRUE
70085e213893ee3423eb7cd08c13d451,group project,equal,bob,second,alice,equal,alternating,yes,TRUE
70085e213893ee3423eb7cd08c13d451,meeting location,more,bob,first,alice,less,NA,yes,TRUE
70085e213893ee3423eb7cd08c13d451,meeting location,more,bob,second,alice,less,alternating,yes,TRUE
70085e213893ee3423eb7cd08c13d451,architects,equal,alice,first,alice,equal,NA,yes,TRUE
70085e213893ee3423eb7cd08c13d451,architects,equal,alice,second,bob,equal,alternating,yes,TRUE
70085e213893ee3423eb7cd08c13d451,meeting prep,less,bob,first,bob,less,NA,yes,TRUE
70085e213893ee3423eb7cd08c13d451,meeting prep,less,bob,second,alice,more,alternating,yes,TRUE
70085e213893ee3423eb7cd08c13d451,coffee,equal,alice,first,alice,equal,NA,yes,TRUE
70085e213893ee3423eb7cd08c13d451,coffee,equal,alice,second,bob,equal,alternating,yes,TRUE
70085e213893ee3423eb7cd08c13d451,family meals,equal,bob,first,alice,equal,NA,yes,TRUE
70085e213893ee3423eb7cd08c13d451,family meals,equal,bob,second,alice,equal,alternating,yes,TRUE
70085e213893ee3423eb7cd08c13d451,housemates,more,bob,first,alice,less,NA,yes,TRUE
70085e213893ee3423eb7cd08c13d451,housemates,more,bob,second,alice,less,alternating,yes,TRUE
be161b2bf426d4384821d01b32fd4ce6,groceries,more,alice,first,alice,more,NA,yes,TRUE
be161b2bf426d4384821d01b32fd4ce6,groceries,more,alice,second,alice,more,repeating,yes,TRUE
be161b2bf426d4384821d01b32fd4ce6,weekend,more,bob,first,alice,less,NA,yes,TRUE
be161b2bf426d4384821d01b32fd4ce6,weekend,more,bob,second,alice,less,alternating,yes,TRUE
be161b2bf426d4384821d01b32fd4ce6,police,less,bob,first,bob,less,NA,yes,TRUE
be161b2bf426d4384821d01b32fd4ce6,police,less,bob,second,bob,less,repeating,yes,TRUE
be161b2bf426d4384821d01b32fd4ce6,group project,equal,bob,first,alice,equal,NA,yes,TRUE
be161b2bf426d4384821d01b32fd4ce6,group project,equal,bob,second,alice,equal,alternating,yes,TRUE
be161b2bf426d4384821d01b32fd4ce6,concerts,less,bob,first,alice,more,NA,yes,TRUE
be161b2bf426d4384821d01b32fd4ce6,concerts,less,bob,second,bob,less,repeating,yes,TRUE
be161b2bf426d4384821d01b32fd4ce6,conversation,more,alice,first,bob,less,NA,yes,TRUE
be161b2bf426d4384821d01b32fd4ce6,conversation,more,alice,second,bob,less,alternating,yes,TRUE
